pm25,DEWP,HUMI,PRES,TEMP,Iws,wd_NE,wd_NW,wd_SE,wd_cv,hour_sin,hour_cos,month_sin,month_cos,is_weekend,season_sin,season_cos,precipitation,Iprec,datetime,year,month,day,hour
49.0,21.0,94.0,1006.0,22.0,10.28,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,4.3,9.7,2015-07-18 04:00:00,2015,7,18,4
40.0,21.0,100.0,1006.0,21.0,12.07,0,1,0,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,4.9,14.6,2015-07-18 05:00:00,2015,7,18,5
40.0,21.0,100.0,1006.0,21.0,0.89,0,0,0,1,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-18 06:00:00,2015,7,18,6
41.0,20.0,94.0,1006.0,21.0,1.78,0,0,0,1,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-18 07:00:00,2015,7,18,7
34.0,20.0,88.0,1007.0,22.0,1.79,1,0,0,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-18 08:00:00,2015,7,18,8
34.0,20.0,88.0,1007.0,22.0,1.79,0,0,1,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-18 09:00:00,2015,7,18,9
36.0,20.0,78.0,1007.0,24.0,0.89,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-18 10:00:00,2015,7,18,10
36.0,20.0,78.0,1008.0,24.0,1.78,0,0,0,1,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.1,0.1,2015-07-18 11:00:00,2015,7,18,11
42.0,21.0,73.0,1007.0,26.0,2.67,0,0,0,1,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-18 12:00:00,2015,7,18,12
38.0,21.0,69.0,1006.0,27.0,1.79,0,0,1,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-18 13:00:00,2015,7,18,13
44.0,20.0,65.0,1006.0,27.0,4.92,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-18 14:00:00,2015,7,18,14
43.0,20.0,61.0,1006.0,28.0,8.05,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-18 15:00:00,2015,7,18,15
28.0,21.0,65.0,1005.0,28.0,12.07,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.6,0.6,2015-07-18 16:00:00,2015,7,18,16
28.0,21.0,88.0,1005.0,23.0,15.2,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-18 17:00:00,2015,7,18,17
35.0,22.0,88.0,1006.0,24.0,0.89,0,0,0,1,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-18 18:00:00,2015,7,18,18
28.0,21.0,88.0,1006.0,23.0,4.02,0,1,0,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-18 19:00:00,2015,7,18,19
38.0,21.0,94.0,1006.0,22.0,1.79,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.2,0.2,2015-07-18 20:00:00,2015,7,18,20
49.0,21.0,94.0,1007.0,22.0,3.58,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.1,0.3,2015-07-18 21:00:00,2015,7,18,21
42.0,21.0,88.0,1007.0,23.0,0.89,0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-18 22:00:00,2015,7,18,22
47.0,22.0,94.0,1007.0,23.0,1.78,0,0,0,1,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-18 23:00:00,2015,7,18,23
50.0,21.0,94.0,1007.0,22.0,2.67,0,0,0,1,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,13.2,13.2,2015-07-19 00:00:00,2015,7,19,0
58.0,22.0,100.0,1007.0,22.0,3.56,0,0,0,1,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,9.3,22.5,2015-07-19 01:00:00,2015,7,19,1
63.0,21.0,94.0,1007.0,22.0,4.45,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 02:00:00,2015,7,19,2
69.0,22.0,100.0,1007.0,22.0,5.34,0,0,0,1,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 03:00:00,2015,7,19,3
72.0,21.0,100.0,1007.0,21.0,1.79,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 04:00:00,2015,7,19,4
68.0,21.0,94.0,1007.0,22.0,0.89,0,0,0,1,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 05:00:00,2015,7,19,5
70.0,21.0,94.0,1008.0,22.0,1.78,0,0,0,1,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 06:00:00,2015,7,19,6
60.0,21.0,94.0,1008.0,22.0,3.13,0,1,0,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 07:00:00,2015,7,19,7
52.0,22.0,100.0,1008.0,22.0,1.79,1,0,0,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 08:00:00,2015,7,19,8
77.0,22.0,94.0,1008.0,23.0,3.58,1,0,0,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 09:00:00,2015,7,19,9
79.0,22.0,88.0,1009.0,24.0,5.37,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 10:00:00,2015,7,19,10
85.0,23.0,88.0,1008.0,25.0,7.16,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 11:00:00,2015,7,19,11
101.0,23.0,94.0,1008.0,24.0,0.89,0,0,1,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 12:00:00,2015,7,19,12
100.0,22.0,88.0,1008.0,24.0,3.13,1,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 13:00:00,2015,7,19,13
94.0,22.0,69.0,1007.0,28.0,1.79,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 14:00:00,2015,7,19,14
80.0,22.0,74.0,1007.0,27.0,4.02,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 15:00:00,2015,7,19,15
59.0,22.0,78.0,1007.0,26.0,8.94,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 16:00:00,2015,7,19,16
59.0,22.0,94.0,1007.0,23.0,13.86,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 17:00:00,2015,7,19,17
55.0,22.0,88.0,1007.0,24.0,17.88,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 18:00:00,2015,7,19,18
45.0,21.0,88.0,1008.0,23.0,19.67,0,0,1,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.3,0.3,2015-07-19 19:00:00,2015,7,19,19
48.0,21.0,88.0,1008.0,23.0,0.89,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 20:00:00,2015,7,19,20
69.0,21.0,88.0,1009.0,23.0,0.89,0,0,0,1,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 21:00:00,2015,7,19,21
79.0,21.0,88.0,1009.0,23.0,0.89,1,0,0,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-19 22:00:00,2015,7,19,22
83.0,22.0,94.0,1009.0,23.0,1.78,1,0,0,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.3,0.3,2015-07-19 23:00:00,2015,7,19,23
82.0,22.0,94.0,1009.0,23.0,0.89,0,0,0,1,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.1,0.4,2015-07-20 00:00:00,2015,7,20,0
86.0,22.0,94.0,1008.0,23.0,1.78,0,0,0,1,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 01:00:00,2015,7,20,1
84.0,22.0,94.0,1008.0,23.0,1.79,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 02:00:00,2015,7,20,2
82.0,22.0,100.0,1008.0,22.0,3.13,0,0,1,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 03:00:00,2015,7,20,3
73.0,22.0,94.0,1008.0,23.0,0.89,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 04:00:00,2015,7,20,4
74.0,22.0,94.0,1008.0,23.0,0.89,0,0,0,1,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 05:00:00,2015,7,20,5
77.0,21.0,94.0,1008.0,22.0,3.13,1,0,0,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 06:00:00,2015,7,20,6
75.0,21.0,94.0,1008.0,22.0,4.92,1,0,0,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 07:00:00,2015,7,20,7
88.0,22.0,94.0,1009.0,23.0,8.05,1,0,0,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 08:00:00,2015,7,20,8
76.0,22.0,94.0,1009.0,23.0,9.84,1,0,0,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 09:00:00,2015,7,20,9
80.0,22.0,83.0,1009.0,25.0,11.63,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 10:00:00,2015,7,20,10
86.0,22.0,78.0,1009.0,26.0,1.79,0,0,1,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 11:00:00,2015,7,20,11
80.0,22.0,74.0,1008.0,27.0,3.58,0,0,1,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 12:00:00,2015,7,20,12
66.0,23.0,74.0,1008.0,28.0,6.71,0,0,1,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 13:00:00,2015,7,20,13
65.0,21.0,62.0,1007.0,29.0,9.84,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 14:00:00,2015,7,20,14
67.0,22.0,65.0,1006.0,29.0,1.79,0,0,0,1,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 15:00:00,2015,7,20,15
65.0,23.0,74.0,1006.0,28.0,1.79,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 16:00:00,2015,7,20,16
64.0,22.0,65.0,1005.0,29.0,4.92,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 17:00:00,2015,7,20,17
76.0,22.0,69.0,1005.0,28.0,6.71,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 18:00:00,2015,7,20,18
81.0,22.0,69.0,1005.0,28.0,8.5,0,0,1,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 19:00:00,2015,7,20,19
97.0,22.0,74.0,1005.0,27.0,10.29,0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 20:00:00,2015,7,20,20
106.0,23.0,78.0,1006.0,27.0,14.31,0,0,1,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 21:00:00,2015,7,20,21
132.0,23.0,83.0,1006.0,26.0,17.44,0,0,1,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 22:00:00,2015,7,20,22
131.0,23.0,88.0,1007.0,25.0,20.57,0,0,1,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-20 23:00:00,2015,7,20,23
111.0,22.0,83.0,1007.0,25.0,22.36,0,0,1,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 00:00:00,2015,7,21,0
112.0,22.0,88.0,1007.0,24.0,24.15,0,0,1,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 01:00:00,2015,7,21,1
108.0,22.0,88.0,1006.0,24.0,25.94,0,0,1,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 02:00:00,2015,7,21,2
85.0,22.0,94.0,1006.0,23.0,26.83,0,0,1,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 03:00:00,2015,7,21,3
74.0,22.0,94.0,1006.0,23.0,0.89,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 04:00:00,2015,7,21,4
83.0,22.0,94.0,1006.0,23.0,1.79,0,0,1,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 05:00:00,2015,7,21,5
89.0,22.0,94.0,1006.0,23.0,4.92,0,0,1,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 06:00:00,2015,7,21,6
116.0,23.0,94.0,1006.0,24.0,6.71,0,0,1,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 07:00:00,2015,7,21,7
133.0,23.0,94.0,1006.0,24.0,8.5,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 08:00:00,2015,7,21,8
141.0,22.0,88.0,1006.0,24.0,10.29,0,0,1,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 09:00:00,2015,7,21,9
140.0,23.0,83.0,1006.0,26.0,1.79,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 10:00:00,2015,7,21,10
142.0,23.0,83.0,1006.0,26.0,0.89,0,0,0,1,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 11:00:00,2015,7,21,11
150.0,23.0,78.0,1006.0,27.0,1.79,0,0,1,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 12:00:00,2015,7,21,12
140.0,23.0,70.0,1005.0,29.0,3.58,0,0,1,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 13:00:00,2015,7,21,13
134.0,23.0,70.0,1004.0,29.0,6.71,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 14:00:00,2015,7,21,14
122.0,24.0,74.0,1003.0,29.0,10.73,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 15:00:00,2015,7,21,15
124.0,24.0,70.0,1003.0,30.0,13.86,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 16:00:00,2015,7,21,16
129.0,24.0,74.0,1003.0,29.0,15.65,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 17:00:00,2015,7,21,17
142.0,24.0,74.0,1002.0,29.0,17.44,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 18:00:00,2015,7,21,18
95.0,24.0,78.0,1003.0,28.0,19.23,0,0,1,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 19:00:00,2015,7,21,19
54.0,21.0,65.0,1004.0,28.0,26.38,0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 20:00:00,2015,7,21,20
54.0,21.0,88.0,1005.0,23.0,30.4,0,0,1,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 21:00:00,2015,7,21,21
54.0,22.0,94.0,1005.0,23.0,1.79,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 22:00:00,2015,7,21,22
58.0,22.0,94.0,1005.0,23.0,1.79,0,0,1,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-21 23:00:00,2015,7,21,23
49.0,22.0,94.0,1005.0,23.0,2.68,0,0,1,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 00:00:00,2015,7,22,0
57.0,22.0,100.0,1005.0,22.0,3.57,0,0,1,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 01:00:00,2015,7,22,1
57.0,21.0,94.0,1004.0,22.0,5.36,0,0,1,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 02:00:00,2015,7,22,2
62.0,21.0,100.0,1004.0,21.0,0.89,0,1,0,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 03:00:00,2015,7,22,3
70.0,21.0,100.0,1004.0,21.0,2.68,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 04:00:00,2015,7,22,4
72.0,21.0,94.0,1004.0,22.0,0.89,0,0,0,1,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 05:00:00,2015,7,22,5
83.0,21.0,94.0,1004.0,22.0,0.89,0,0,1,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 06:00:00,2015,7,22,6
90.0,21.0,94.0,1005.0,22.0,1.78,0,0,1,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 07:00:00,2015,7,22,7
80.0,22.0,88.0,1005.0,24.0,0.89,0,0,0,1,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 08:00:00,2015,7,22,8
65.0,22.0,83.0,1005.0,25.0,1.78,0,0,0,1,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 09:00:00,2015,7,22,9
64.0,22.0,78.0,1005.0,26.0,1.79,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 10:00:00,2015,7,22,10
65.0,22.0,74.0,1004.0,27.0,0.89,0,0,0,1,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 11:00:00,2015,7,22,11
56.0,22.0,69.0,1004.0,28.0,1.79,0,0,1,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 12:00:00,2015,7,22,12
39.0,22.0,62.0,1004.0,30.0,0.89,0,0,0,1,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 13:00:00,2015,7,22,13
47.0,22.0,62.0,1003.0,30.0,1.79,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 14:00:00,2015,7,22,14
46.0,23.0,66.0,1002.0,30.0,3.58,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 15:00:00,2015,7,22,15
56.0,22.0,62.0,1002.0,30.0,5.37,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 16:00:00,2015,7,22,16
52.0,22.0,62.0,1002.0,30.0,7.16,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 17:00:00,2015,7,22,17
54.0,22.0,65.0,1002.0,29.0,10.29,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 18:00:00,2015,7,22,18
53.0,22.0,69.0,1003.0,28.0,12.08,0,0,1,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 19:00:00,2015,7,22,19
14.0,19.0,69.0,1005.0,25.0,11.18,0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,2.5,2.5,2015-07-22 20:00:00,2015,7,22,20
10.0,22.0,94.0,1005.0,23.0,1.79,0,0,1,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.3,2.8,2015-07-22 21:00:00,2015,7,22,21
16.0,24.0,94.0,1005.0,25.0,3.13,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.7,3.5,2015-07-22 22:00:00,2015,7,22,22
20.0,24.0,94.0,1005.0,25.0,1.79,0,0,0,1,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-22 23:00:00,2015,7,22,23
30.0,25.0,88.0,1005.0,27.0,1.79,0,1,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-23 00:00:00,2015,7,23,0
